,income_prob,accum_prob,inc_h,acc_h,inc_h_rank,acc_h_rank,recommendation,review_flag,RiskPropensity,Income_ProductID,Accum_ProductID,Assigned_ProductID,Product_Name
4532,0.31752732,0.19269246,0.9016722181944259,0.7070700180862636,0.5493,0.413,NO_ACTION,False,0.1913432279142623,9,10,NO_ACTION,No Immediate Need
4533,0.32076037,0.9795598,0.9052064152724733,0.1439051731893935,0.9143,0.2582,ACCUMULATION,False,0.4942372870661849,8,4,4,Balanced High Dividend Mutual Fund
4534,0.31752732,0.98525226,0.9016722181944259,0.1108346628046419,0.5493,0.0758,ACCUMULATION,False,0.6146064518009737,1,4,4,Balanced High Dividend Mutual Fund
4535,0.31752732,0.24283998,0.9016722181944259,0.7997312505503537,0.5493,0.7255,NO_ACTION,False,0.3877792439779387,5,4,NO_ACTION,No Immediate Need
4536,0.31752732,0.9868607,0.9016722181944259,0.10095116787541952,0.5493,0.0278,ACCUMULATION,False,0.3899111963629976,5,4,4,Balanced High Dividend Mutual Fund
4537,0.74935746,0.19400546,0.8122949357812944,0.7097757720046336,0.1657,0.4216,INCOME,False,0.5726328081686165,1,4,1,Balanced Mutual Fund
4538,0.35044962,0.18731487,0.934468964786714,0.6958204552126664,0.9886,0.3968,NO_ACTION,False,0.3273294536953725,6,2,NO_ACTION,No Immediate Need
4539,0.32076037,0.9804082,0.9052064152724733,0.13914249119665253,0.9143,0.2347,ACCUMULATION,False,0.3647788984378684,6,2,2,Income Conservative Unit-Linked (Life Insurance)
4540,0.31752732,0.20047368,0.9016722181944259,0.7228744460983987,0.5493,0.4489,NO_ACTION,False,0.2643787683201558,9,2,NO_ACTION,No Immediate Need
4541,0.32076037,0.17797583,0.9052064152724733,0.6756288413222572,0.9143,0.3702,NO_ACTION,False,0.3599994456237531,6,2,NO_ACTION,No Immediate Need
4542,0.75088996,0.768793,0.8098645265870003,0.7801094717341462,0.0753,0.6507,ACCUMULATION,False,0.3808477224294438,6,4,4,Balanced High Dividend Mutual Fund
4543,0.31752732,0.20992894,0.9016722181944259,0.7413468983897957,0.5493,0.5139,NO_ACTION,False,0.2140224413034749,9,10,NO_ACTION,No Immediate Need
4544,0.31752732,0.29304954,0.9016722181944259,0.8726280306792152,0.5493,0.8761,NO_ACTION,False,0.5284723639970795,1,4,NO_ACTION,No Immediate Need
4545,0.31752732,0.1477856,0.9016722181944259,0.6042709222197964,0.5493,0.3376,NO_ACTION,False,0.3849781758340975,6,4,NO_ACTION,No Immediate Need
4546,0.31752732,0.21874066,0.9016722181944259,0.7578613036870467,0.5493,0.573,NO_ACTION,False,0.1761992793193594,9,10,NO_ACTION,No Immediate Need
4547,0.31752732,0.20115414,0.9016722181944259,0.7242303833388104,0.5493,0.4517,NO_ACTION,False,0.2596382540443692,9,2,NO_ACTION,No Immediate Need
4548,0.31752732,0.23110941,0.9016722181944259,0.7799402477362412,0.5493,0.6487,NO_ACTION,False,0.4492373024520782,8,4,NO_ACTION,No Immediate Need
4549,0.75088996,0.24666178,0.8098645265870003,0.8059441744307615,0.0753,0.7424,INCOME,False,0.403812289813805,5,4,5,Balanced Mutual Fund
4550,0.31752732,0.24427487,0.9016722181944259,0.8020772572964432,0.5493,0.7341,NO_ACTION,False,0.3127709156494661,9,2,NO_ACTION,No Immediate Need
4551,0.31752732,0.2299285,0.9016722181944259,0.7778866308293014,0.5493,0.6399,NO_ACTION,False,0.1268455237639118,9,10,NO_ACTION,No Immediate Need
4552,0.31752732,0.98193085,0.9016722181944259,0.1304576117122675,0.5493,0.1992,ACCUMULATION,False,0.6364012838674372,1,4,4,Balanced High Dividend Mutual Fund
4553,0.75088996,0.5956822,0.8098645265870003,0.9734203749303871,0.0753,0.9602,INCOME,False,0.3401185336864164,6,2,6,Defensive Flexible Allocation Unit-Linked (Life Insurance)
4554,0.7438426,0.22709708,0.8208922962457041,0.7729164346908592,0.205,0.62,INCOME,False,0.4552866708425801,8,4,8,Balanced Flexible Allocation Unit-Linkled (Life Insurance)
4555,0.7122631,0.63817126,0.8657798701026778,0.9441907214768199,0.2379,0.9376,INCOME,False,0.4795421362198737,8,4,8,Balanced Flexible Allocation Unit-Linkled (Life Insurance)
4556,0.31752732,0.9827475,0.9016722181944259,0.12572293881101054,0.5493,0.1765,ACCUMULATION,False,0.1738781525754186,9,10,10,Fixed Income Segregated Account
4557,0.31752732,0.16883032,0.9016722181944259,0.6550220394864784,0.5493,0.3542,NO_ACTION,False,0.3595141146787557,6,2,NO_ACTION,No Immediate Need
4558,0.32076037,0.9782988,0.9052064152724733,0.15088870505750637,0.9143,0.2869,ACCUMULATION,False,0.4520214916837558,8,4,4,Balanced High Dividend Mutual Fund
4559,0.7381264,0.19309644,0.8295605240359201,0.707904226065942,0.2254,0.4169,INCOME,False,0.7260359964211675,7,4,7,Aggressive Flexible Allocation Unit-Linked (Life Insurance)
4560,0.31752732,0.9868607,0.9016722181944259,0.10095116787541952,0.5493,0.0278,ACCUMULATION,False,0.3409206312204527,6,2,2,Income Conservative Unit-Linked (Life Insurance)
4561,0.31752732,0.23620902,0.9016722181944259,0.788678969794627,0.5493,0.6899,NO_ACTION,False,0.267249397335157,9,2,NO_ACTION,No Immediate Need
4562,0.32076037,0.9851559,0.9052064152724733,0.11141845550849847,0.9143,0.1011,ACCUMULATION,False,0.3661096193480758,6,2,2,Income Conservative Unit-Linked (Life Insurance)
4563,0.31752732,0.9827475,0.9016722181944259,0.12572293881101054,0.5493,0.1765,ACCUMULATION,False,0.4163391969727805,5,4,4,Balanced High Dividend Mutual Fund
4564,0.32076037,0.274759,0.9052064152724733,0.8482109101265951,0.9143,0.8426,NO_ACTION,False,0.1919692624084881,9,10,NO_ACTION,No Immediate Need
4565,0.31752732,0.9692368,0.9016722181944259,0.19820499052311463,0.5493,0.3266,ACCUMULATION,False,0.321110570442375,6,2,2,Income Conservative Unit-Linked (Life Insurance)
4566,0.31752732,0.239504,0.9016722181944259,0.7942144663180518,0.5493,0.7095,NO_ACTION,False,0.2512407289185603,9,2,NO_ACTION,No Immediate Need
4567,0.31752732,0.22739224,0.9016722181944259,0.7734376218973917,0.5493,0.6236,NO_ACTION,False,0.3100147675631917,9,2,NO_ACTION,No Immediate Need
4568,0.75088996,0.226412,0.8098645265870003,0.7717039815988116,0.0753,0.6113,INCOME,False,0.6100899545920092,1,4,1,Balanced Mutual Fund
4569,0.31752732,0.98525226,0.9016722181944259,0.1108346628046419,0.5493,0.0758,ACCUMULATION,False,0.3033964380077686,9,2,2,Income Conservative Unit-Linked (Life Insurance)
4570,0.31752732,0.30094144,0.9016722181944259,0.8824386626452754,0.5493,0.888,NO_ACTION,False,0.1796661548233519,9,10,NO_ACTION,No Immediate Need
4571,0.31752732,0.7651066,0.9016722181944259,0.7864445146423535,0.5493,0.6862,ACCUMULATION,False,0.4450746232157209,8,4,4,Balanced High Dividend Mutual Fund
4572,0.31752732,0.9833423,0.9016722181944259,0.12223890510840452,0.5493,0.151,ACCUMULATION,False,0.4233147550729583,5,4,4,Balanced High Dividend Mutual Fund
4573,0.75088996,0.22032872,0.8098645265870003,0.7607672790724286,0.0753,0.5855,INCOME,False,0.324114555097515,6,2,6,Defensive Flexible Allocation Unit-Linked (Life Insurance)
4574,0.31752732,0.23260312,0.9016722181944259,0.7825215948045987,0.5493,0.6623,NO_ACTION,False,0.5297770970559377,1,4,NO_ACTION,No Immediate Need
4575,0.75088996,0.9851559,0.8098645265870003,0.11141845550849847,0.0753,0.1011,ACCUMULATION,False,0.6288595829447354,1,4,4,Balanced High Dividend Mutual Fund
4576,0.31752732,0.25422984,0.9016722181944259,0.8179136920064756,0.5493,0.7741,NO_ACTION,False,0.183173434963121,9,10,NO_ACTION,No Immediate Need
4577,0.31752732,0.9868607,0.9016722181944259,0.10095116787541952,0.5493,0.0278,ACCUMULATION,False,0.5574572276932196,1,4,4,Balanced High Dividend Mutual Fund
4578,0.31752732,0.9805196,0.9016722181944259,0.13851315847389872,0.5493,0.2232,ACCUMULATION,False,0.3169831592525948,6,2,2,Income Conservative Unit-Linked (Life Insurance)
4579,0.31752732,0.9795598,0.9016722181944259,0.1439051731893935,0.5493,0.2582,ACCUMULATION,False,0.2247546536319976,9,2,2,Income Conservative Unit-Linked (Life Insurance)
4580,0.7471749,0.25455764,0.8157251443348209,0.8184222182221883,0.1864,0.7826,INCOME,False,0.2504879405398554,9,2,9,Cautious Allocation Segregated Account
4581,0.31752732,0.36751089,0.9016722181944259,0.9487416931372861,0.5493,0.9412,NO_ACTION,False,0.2944687236527187,9,2,NO_ACTION,No Immediate Need
4582,0.32076037,0.9795598,0.9052064152724733,0.1439051731893935,0.9143,0.2582,ACCUMULATION,False,0.2461436009489711,9,2,2,Income Conservative Unit-Linked (Life Insurance)
4583,0.31752732,0.22616965,0.9016722181944259,0.7712741419880232,0.5493,0.61,NO_ACTION,False,0.1657607218835161,9,10,NO_ACTION,No Immediate Need
4584,0.74935746,0.45880872,0.8122949357812944,0.9950987436480601,0.1657,0.984,INCOME,False,0.2244369315918534,9,2,9,Cautious Allocation Segregated Account
4585,0.32076037,0.21031699,0.9052064152724733,0.7420882100151726,0.9143,0.5224,NO_ACTION,False,0.5953988416862895,1,4,NO_ACTION,No Immediate Need
4586,0.31752732,0.26365077,0.9016722181944259,0.832205622146388,0.5493,0.8115,NO_ACTION,False,0.5607179701104426,1,4,NO_ACTION,No Immediate Need
4587,0.31752732,0.69400364,0.9016722181944259,0.8884977568565822,0.5493,0.8949,ACCUMULATION,False,0.2669363286986121,9,2,2,Income Conservative Unit-Linked (Life Insurance)
4588,0.66519535,0.2688686,0.9197601329651226,0.8398364528026325,0.9866,0.8315,INCOME,False,0.7369227119595789,7,4,7,Aggressive Flexible Allocation Unit-Linked (Life Insurance)
4589,0.31752732,0.9851559,0.9016722181944259,0.11141845550849847,0.5493,0.1011,ACCUMULATION,False,0.4083106734169351,5,4,4,Balanced High Dividend Mutual Fund
4590,0.31752732,0.22664468,0.9016722181944259,0.7721162136286044,0.5493,0.6162,NO_ACTION,False,0.2726612759760357,9,2,NO_ACTION,No Immediate Need
4591,0.31752732,0.17152317,0.9016722181944259,0.661177311014546,0.5493,0.3595,NO_ACTION,False,0.151523422995802,9,10,NO_ACTION,No Immediate Need
4592,0.31752732,0.9795598,0.9016722181944259,0.1439051731893935,0.5493,0.2582,ACCUMULATION,False,0.320544832177109,6,2,2,Income Conservative Unit-Linked (Life Insurance)
4593,0.32076037,0.20772025,0.9052064152724733,0.7371024226731425,0.9143,0.4897,NO_ACTION,False,0.1813576970372797,9,10,NO_ACTION,No Immediate Need
4594,0.7122631,0.23244971,0.8657798701026778,0.7822573163292592,0.2379,0.655,INCOME,False,0.3619000221621408,6,2,6,Defensive Flexible Allocation Unit-Linked (Life Insurance)
4595,0.32076037,0.9805196,0.9052064152724733,0.13851315847389872,0.9143,0.2232,ACCUMULATION,False,0.4857074833533462,8,4,4,Balanced High Dividend Mutual Fund
4596,0.31752732,0.20992894,0.9016722181944259,0.7413468983897957,0.5493,0.5139,NO_ACTION,False,0.2190529962394344,9,2,NO_ACTION,No Immediate Need
4597,0.31752732,0.21031699,0.9016722181944259,0.7420882100151726,0.5493,0.5224,NO_ACTION,False,0.2407565495937981,9,2,NO_ACTION,No Immediate Need
4598,0.31752732,0.21095656,0.9016722181944259,0.7433071924915716,0.5493,0.5265,NO_ACTION,False,0.2959492829030037,9,2,NO_ACTION,No Immediate Need
4599,0.31752732,0.35120603,0.9016722181944259,0.9351405368909902,0.5493,0.9312,NO_ACTION,False,0.331205183235303,6,2,NO_ACTION,No Immediate Need
4600,0.74935746,0.25176173,0.8122949357812944,0.8140584856313471,0.1657,0.7583,INCOME,False,0.5707501661104243,1,4,1,Balanced Mutual Fund
4601,0.31752732,0.3881409,0.9016722181944259,0.9635893115650569,0.5493,0.9506,NO_ACTION,False,0.2697728045952802,9,2,NO_ACTION,No Immediate Need
4602,0.31752732,0.23260312,0.9016722181944259,0.7825215948045987,0.5493,0.6623,NO_ACTION,False,0.5044915808499201,8,4,NO_ACTION,No Immediate Need
4603,0.32076037,0.32761475,0.9052064152724733,0.9124707944483275,0.9143,0.918,NO_ACTION,False,0.1532562811614274,9,10,NO_ACTION,No Immediate Need
4604,0.31752732,0.22175077,0.9016722181944259,0.7633514897359026,0.5493,0.5917,NO_ACTION,False,0.6953288663257146,7,4,NO_ACTION,No Immediate Need
4605,0.74372196,0.20203009,0.8210777811639686,0.7259697462862944,0.2117,0.4528,INCOME,False,0.4575020905362704,8,4,8,Balanced Flexible Allocation Unit-Linkled (Life Insurance)
4606,0.31752732,0.18837625,0.9016722181944259,0.6980623113223976,0.5493,0.4031,NO_ACTION,False,0.4186521864773506,5,4,NO_ACTION,No Immediate Need
4607,0.31752732,0.9868607,0.9016722181944259,0.10095116787541952,0.5493,0.0278,ACCUMULATION,False,0.5433288878994094,1,4,4,Balanced High Dividend Mutual Fund
4608,0.31752732,0.66279477,0.9016722181944259,0.9221191616372422,0.5493,0.9259,ACCUMULATION,False,0.3496781957401594,6,2,2,Income Conservative Unit-Linked (Life Insurance)
4609,0.31752732,0.2729423,0.9016722181944259,0.8456550466686961,0.5493,0.8383,NO_ACTION,False,0.6009032174741847,1,4,NO_ACTION,No Immediate Need
4610,0.675352,0.23722425,0.9093645733519492,0.7903937545206998,0.9769,0.6954,INCOME,False,0.2272970858450434,9,2,9,Cautious Allocation Segregated Account
4611,0.31752732,0.9795598,0.9016722181944259,0.1439051731893935,0.5493,0.2582,ACCUMULATION,False,0.4459966510641321,8,4,4,Balanced High Dividend Mutual Fund
4612,0.31752732,0.9851559,0.9016722181944259,0.11141845550849847,0.5493,0.1011,ACCUMULATION,False,0.2543215449146334,9,2,2,Income Conservative Unit-Linked (Life Insurance)
4613,0.7471749,0.23948069,0.8157251443348209,0.7941756165797262,0.1864,0.7061,INCOME,False,0.7925261791084356,7,4,7,Aggressive Flexible Allocation Unit-Linked (Life Insurance)
4614,0.31752732,0.16208147,0.9016722181944259,0.6392659077579047,0.5493,0.3474,NO_ACTION,False,0.24268726230703,9,2,NO_ACTION,No Immediate Need
4615,0.31752732,0.23260312,0.9016722181944259,0.7825215948045987,0.5493,0.6623,NO_ACTION,False,0.05317923927917664,9,3,NO_ACTION,No Immediate Need
4616,0.75088996,0.79953045,0.8098645265870003,0.722866208392311,0.0753,0.4474,ACCUMULATION,False,0.4687672409208916,8,4,4,Balanced High Dividend Mutual Fund
4617,0.31752732,0.97810954,0.9016722181944259,0.15192728315978027,0.5493,0.2893,ACCUMULATION,False,0.2505427900183774,9,2,2,Income Conservative Unit-Linked (Life Insurance)
4618,0.75088996,0.97217166,0.8098645265870003,0.18338132627665077,0.0753,0.322,ACCUMULATION,False,0.2764721678700329,9,2,2,Income Conservative Unit-Linked (Life Insurance)
4619,0.7289048,0.637023,0.8430318164253106,0.945126631148436,0.2301,0.9391,INCOME,False,0.3531672112339537,6,2,6,Defensive Flexible Allocation Unit-Linked (Life Insurance)
4620,0.72185165,0.9868607,0.8529155273981208,0.10095116787541952,0.2355,0.0278,ACCUMULATION,False,0.4469936448203867,8,4,4,Balanced High Dividend Mutual Fund
4621,0.31752732,0.9851559,0.9016722181944259,0.11141845550849847,0.5493,0.1011,ACCUMULATION,False,0.3064482760620313,9,2,2,Income Conservative Unit-Linked (Life Insurance)
4622,0.31752732,0.20925267,0.9016722181944259,0.7400518162909551,0.5493,0.5012,NO_ACTION,False,0.337083702487296,6,2,NO_ACTION,No Immediate Need
4623,0.7471749,0.2155318,0.8157251443348209,0.7519243562827903,0.1864,0.5558,INCOME,False,0.5149473880954671,8,4,8,Balanced Flexible Allocation Unit-Linkled (Life Insurance)
4624,0.31752732,0.5800743,0.9016722181944259,0.981419275080563,0.5493,0.9676,ACCUMULATION,False,0.4178855276039311,5,4,4,Balanced High Dividend Mutual Fund
4625,0.31752732,0.97657496,0.9016722181944259,0.1602616901153684,0.5493,0.3088,ACCUMULATION,False,0.4555428289193442,8,4,4,Balanced High Dividend Mutual Fund
4626,0.31752732,0.22739224,0.9016722181944259,0.7734376218973917,0.5493,0.6236,NO_ACTION,False,0.0839085788091964,9,3,NO_ACTION,No Immediate Need
4627,0.31752732,0.19317889,0.9016722181944259,0.7080742912348713,0.5493,0.4201,NO_ACTION,False,0.5238940932727557,1,4,NO_ACTION,No Immediate Need
4628,0.31752732,0.23244971,0.9016722181944259,0.7822573163292592,0.5493,0.655,NO_ACTION,False,0.2853113083469879,9,2,NO_ACTION,No Immediate Need
4629,0.32076037,0.97243935,0.9052064152724733,0.18200710272281298,0.9143,0.3206,ACCUMULATION,False,0.3599096357720237,6,2,2,Income Conservative Unit-Linked (Life Insurance)
4630,0.31752732,0.9868607,0.9016722181944259,0.10095116787541952,0.5493,0.0278,ACCUMULATION,False,0.1786468751492449,9,10,10,Fixed Income Segregated Account
4631,0.31752732,0.14758687,0.9016722181944259,0.6037683468228052,0.5493,0.3374,NO_ACTION,False,0.119794971469544,9,3,NO_ACTION,No Immediate Need
4632,0.31752732,0.9782656,0.9016722181944259,0.15107108144269926,0.5493,0.2874,ACCUMULATION,False,0.41186516934336,5,4,4,Balanced High Dividend Mutual Fund
4633,0.31752732,0.18184076,0.9016722181944259,0.6840874315439848,0.5493,0.3772,NO_ACTION,False,0.6447348768457363,1,4,NO_ACTION,No Immediate Need
4634,0.31752732,0.96415293,0.9016722181944259,0.22291582586490827,0.5493,0.3304,ACCUMULATION,False,0.1795174471440772,9,10,10,Fixed Income Segregated Account
4635,0.31752732,0.24640799,0.9016722181944259,0.8055351180564236,0.5493,0.741,NO_ACTION,False,0.8264227909069161,11,4,NO_ACTION,No Immediate Need
4636,0.31752732,0.22709708,0.9016722181944259,0.7729164346908592,0.5493,0.62,NO_ACTION,False,0.5132402509421176,8,4,NO_ACTION,No Immediate Need
4637,0.31752732,0.20338121,0.9016722181944259,0.7286391889727601,0.5493,0.4582,NO_ACTION,False,0.5406194224327284,1,4,NO_ACTION,No Immediate Need
4638,0.31752732,0.29661557,0.9016722181944259,0.8771143678292344,0.5493,0.8822,NO_ACTION,False,0.192909011645132,9,10,NO_ACTION,No Immediate Need
4639,0.31752732,0.9695003,0.9016722181944259,0.19689165552606036,0.5493,0.326,ACCUMULATION,False,0.4606622862235741,8,4,4,Balanced High Dividend Mutual Fund
4640,0.31752732,0.22950375,0.9016722181944259,0.7771452261793367,0.5493,0.6368,NO_ACTION,False,0.353288524564163,6,2,NO_ACTION,No Immediate Need
4641,0.31752732,0.2327637,0.9016722181944259,0.7827980170762194,0.5493,0.669,NO_ACTION,False,0.4389205429956156,5,4,NO_ACTION,No Immediate Need
4642,0.32076037,0.19309644,0.9052064152724733,0.707904226065942,0.9143,0.4169,NO_ACTION,False,0.1600891403424424,9,10,NO_ACTION,No Immediate Need
4643,0.31752732,0.20901254,0.9016722181944259,0.739590998278085,0.5493,0.4965,NO_ACTION,False,0.2919679855361959,9,2,NO_ACTION,No Immediate Need
4644,0.31752732,0.9795598,0.9016722181944259,0.1439051731893935,0.5493,0.2582,ACCUMULATION,False,0.4904588459053306,8,4,4,Balanced High Dividend Mutual Fund
4645,0.75088996,0.97893685,0.8098645265870003,0.1473689205885189,0.0753,0.2824,ACCUMULATION,False,0.4086141146062827,5,4,4,Balanced High Dividend Mutual Fund
4646,0.31752732,0.98525226,0.9016722181944259,0.1108346628046419,0.5493,0.0758,ACCUMULATION,False,0.5263171462851584,1,4,4,Balanced High Dividend Mutual Fund
4647,0.31752732,0.23432066,0.9016722181944259,0.7854674697380644,0.5493,0.6831,NO_ACTION,False,0.5330752788755501,1,4,NO_ACTION,No Immediate Need
4648,0.74935746,0.23289837,0.8122949357812944,0.7830296961467214,0.1657,0.6712,INCOME,False,0.3861315408322193,5,4,5,Balanced Mutual Fund
4649,0.74935746,0.805341,0.8122949357812944,0.7111166042232493,0.1657,0.4245,ACCUMULATION,False,0.4149857642465291,5,4,4,Balanced High Dividend Mutual Fund
4650,0.706252,0.20464467,0.8735137230440879,0.7311207229972398,0.2415,0.4641,INCOME,False,0.5581347076046143,1,4,1,Balanced Mutual Fund
4651,0.75088996,0.9769298,0.8098645265870003,0.15834816381974065,0.0753,0.301,ACCUMULATION,False,0.6406884214810379,1,4,4,Balanced High Dividend Mutual Fund
4652,0.31752732,0.2327637,0.9016722181944259,0.7827980170762194,0.5493,0.669,NO_ACTION,False,0.2825067518120628,9,2,NO_ACTION,No Immediate Need
4653,0.32076037,0.9746799,0.9052064152724733,0.170349835896049,0.9143,0.3132,ACCUMULATION,False,0.1597571321676719,9,10,10,Fixed Income Segregated Account
4654,0.7416285,0.21549903,0.8242789452584581,0.7518632788821168,0.2209,0.555,INCOME,False,0.3900555031168149,5,4,5,Balanced Mutual Fund
4655,0.32302168,0.28145957,0.9076372047475005,0.857431962332505,0.9734,0.8539,NO_ACTION,False,0.4074175798304019,5,4,NO_ACTION,No Immediate Need
4656,0.31752732,0.9851559,0.9016722181944259,0.11141845550849847,0.5493,0.1011,ACCUMULATION,False,0.3039986311507408,9,2,2,Income Conservative Unit-Linked (Life Insurance)
4657,0.31752732,0.19309644,0.9016722181944259,0.707904226065942,0.5493,0.4169,NO_ACTION,False,0.397563977352618,5,4,NO_ACTION,No Immediate Need
4658,0.31752732,0.9795598,0.9016722181944259,0.1439051731893935,0.5493,0.2582,ACCUMULATION,False,0.4733046558083945,8,4,4,Balanced High Dividend Mutual Fund
4659,0.31752732,0.20992894,0.9016722181944259,0.7413468983897957,0.5493,0.5139,NO_ACTION,False,0.3920264272149522,5,4,NO_ACTION,No Immediate Need
4660,0.31752732,0.98525226,0.9016722181944259,0.1108346628046419,0.5493,0.0758,ACCUMULATION,False,0.4050763010130735,5,4,4,Balanced High Dividend Mutual Fund
4661,0.32076037,0.23822713,0.9052064152724733,0.7920796057980015,0.9143,0.7014,NO_ACTION,False,0.2536670917168322,9,2,NO_ACTION,No Immediate Need
4662,0.31752732,0.9769298,0.9016722181944259,0.15834816381974065,0.5493,0.301,ACCUMULATION,False,0.375959919400787,6,4,4,Balanced High Dividend Mutual Fund
4663,0.75088996,0.58724123,0.8098645265870003,0.9779263928610908,0.0753,0.9643,INCOME,False,0.3508396066884792,6,2,6,Defensive Flexible Allocation Unit-Linked (Life Insurance)
4664,0.75088996,0.2551779,0.8098645265870003,0.8193822025598194,0.0753,0.7854,INCOME,False,0.622980624349104,1,4,1,Balanced Mutual Fund
4665,0.31752732,0.28456488,0.9016722181944259,0.861596466759111,0.5493,0.8582,NO_ACTION,False,0.1507010820544857,9,10,NO_ACTION,No Immediate Need
4666,0.31752732,0.98325837,0.9016722181944259,0.12273235269381415,0.5493,0.1657,ACCUMULATION,False,0.2496985706487493,9,2,2,Income Conservative Unit-Linked (Life Insurance)
4667,0.75088996,0.9851559,0.8098645265870003,0.11141845550849847,0.0753,0.1011,ACCUMULATION,False,0.2343010404862017,9,2,2,Income Conservative Unit-Linked (Life Insurance)
4668,0.75088996,0.59960204,0.8098645265870003,0.9711829080643525,0.0753,0.9577,INCOME,False,0.4462648401930993,8,4,8,Balanced Flexible Allocation Unit-Linkled (Life Insurance)
4669,0.75088996,0.19681135,0.8098645265870003,0.7155047676048771,0.0753,0.4288,INCOME,False,0.1633714624213406,9,10,9,Cautious Allocation Segregated Account
4670,0.31752732,0.9833423,0.9016722181944259,0.12223890510840452,0.5493,0.151,ACCUMULATION,False,0.3938960574173528,5,4,4,Balanced High Dividend Mutual Fund
4671,0.31752732,0.9804082,0.9016722181944259,0.13914249119665253,0.5493,0.2347,ACCUMULATION,False,0.33154219906284,6,2,2,Income Conservative Unit-Linked (Life Insurance)
4672,0.31752732,0.9835427,0.9016722181944259,0.12105814401958157,0.5493,0.1345,ACCUMULATION,False,0.5422705959404515,1,4,4,Balanced High Dividend Mutual Fund
4673,0.31752732,0.20528139,0.9016722181944259,0.7323659430077696,0.5493,0.4708,NO_ACTION,False,0.08808379143335608,9,3,NO_ACTION,No Immediate Need
4674,0.31752732,0.9853866,0.9016722181944259,0.1100193509443244,0.5493,0.052,ACCUMULATION,False,0.3850997260985078,5,4,4,Balanced High Dividend Mutual Fund
4675,0.31752732,0.23486304,0.9016722181944259,0.7863928241684348,0.5493,0.6854,NO_ACTION,False,0.4610048297645012,8,4,NO_ACTION,No Immediate Need
4676,0.31752732,0.1655755,0.9016722181944259,0.647482626461579,0.5493,0.3512,NO_ACTION,False,0.5649066255910979,1,4,NO_ACTION,No Immediate Need
4677,0.31752732,0.25257105,0.9016722181944259,0.8153277633086804,0.5493,0.7619,NO_ACTION,False,0.3397345946915077,6,2,NO_ACTION,No Immediate Need
4678,0.75088996,0.97223705,0.8098645265870003,0.1830460038231374,0.0753,0.3216,ACCUMULATION,False,0.6667695087162848,7,4,4,Balanced High Dividend Mutual Fund
4679,0.71097904,0.9851559,0.8674531895653834,0.11141845550849847,0.2403,0.1011,ACCUMULATION,False,0.5820692595076324,1,4,4,Balanced High Dividend Mutual Fund
4680,0.75088996,0.1892404,0.8098645265870003,0.6998797200174387,0.0753,0.4048,INCOME,False,0.4700727980188032,8,4,8,Balanced Flexible Allocation Unit-Linkled (Life Insurance)
4681,0.31752732,0.15361123,0.9016722181944259,0.6188041043541224,0.5493,0.3404,NO_ACTION,False,0.3877566483589085,5,4,NO_ACTION,No Immediate Need
4682,0.32076037,0.22175077,0.9052064152724733,0.7633514897359026,0.9143,0.5917,NO_ACTION,False,0.4501328507318109,8,4,NO_ACTION,No Immediate Need
4683,0.31752732,0.20992894,0.9016722181944259,0.7413468983897957,0.5493,0.5139,NO_ACTION,False,0.404869284037035,5,4,NO_ACTION,No Immediate Need
4684,0.31752732,0.20992894,0.9016722181944259,0.7413468983897957,0.5493,0.5139,NO_ACTION,False,0.2419772714053748,9,2,NO_ACTION,No Immediate Need
4685,0.75088996,0.68190515,0.8098645265870003,0.9022976325714334,0.0753,0.9053,INCOME,False,0.3790296163225775,6,4,6,Defensive Flexible Allocation Unit-Linked (Life Insurance)
4686,0.31752732,0.23330027,0.9016722181944259,0.7837201972340463,0.5493,0.6765,NO_ACTION,False,0.3896015120536132,5,4,NO_ACTION,No Immediate Need
4687,0.31752732,0.98525226,0.9016722181944259,0.1108346628046419,0.5493,0.0758,ACCUMULATION,False,0.446616921417023,8,4,4,Balanced High Dividend Mutual Fund
4688,0.75088996,0.9833423,0.8098645265870003,0.12223890510840452,0.0753,0.151,ACCUMULATION,False,0.6056789665841574,1,4,4,Balanced High Dividend Mutual Fund
4689,0.31752732,0.21031699,0.9016722181944259,0.7420882100151726,0.5493,0.5224,NO_ACTION,False,0.195596598793195,9,10,NO_ACTION,No Immediate Need
4690,0.31752732,0.22739224,0.9016722181944259,0.7734376218973917,0.5493,0.6236,NO_ACTION,False,0.2258909087837759,9,2,NO_ACTION,No Immediate Need
4691,0.75088996,0.45104378,0.8098645265870003,0.9930734616391985,0.0753,0.9812,INCOME,False,0.2602918862566264,9,2,9,Cautious Allocation Segregated Account
4692,0.75088996,0.97893685,0.8098645265870003,0.1473689205885189,0.0753,0.2824,ACCUMULATION,False,0.6026173530167093,1,4,4,Balanced High Dividend Mutual Fund
4693,0.31752732,0.98247474,0.9016722181944259,0.12731045745119657,0.5493,0.1945,ACCUMULATION,False,0.3868408647739617,5,4,4,Balanced High Dividend Mutual Fund
4694,0.40051296,0.27305087,0.9712498681263123,0.8458084644815647,0.9934,0.8389,ADVISOR_REVIEW,True,0.1650339741772398,9,10,HUMAN_ADVISOR,Flagged for Human Advisor
4695,0.32076037,0.98134226,0.9052064152724733,0.13383635328649157,0.9143,0.2101,ACCUMULATION,False,0.4950266698228493,8,4,4,Balanced High Dividend Mutual Fund
